"","var_name","var_desc","var_type","class"
"1308","in203_12_s32","Household members working for the business",0,"numeric"
"1309","in203_12_s33","Household members working for the business",0,"numeric"
"1310","in203_12_s34","Household members working for the business",0,"numeric"
"1311","in203_12_s35","Household members working for the business",0,"numeric"
"1312","in203_12_s36","Household members working for the business",0,"numeric"
"1313","in203_12_s37","Household members working for the business",0,"numeric"
"1314","in203_12_s38","Household members working for the business",0,"numeric"
"1315","in203_12_s39","Household members working for the business",0,"numeric"
"1316","in203_12_s40","Household members working for the business",0,"numeric"
"1317","in203_13","Household members working for the business",0,"numeric"
"1318","in203_13_s1","Household members working for the business",0,"numeric"
"1319","in203_13_s2","Household members working for the business",0,"numeric"
"1320","in203_13_s3","Household members working for the business",0,"numeric"
"1321","in203_13_s4","Household members working for the business",0,"numeric"
"1322","in203_13_s5","Household members working for the business",0,"numeric"
"1323","in203_13_s6","Household members working for the business",0,"numeric"
"1324","in203_13_s7","Household members working for the business",0,"numeric"
"1325","in203_13_s8","Household members working for the business",0,"numeric"
"1326","in203_13_s9","Household members working for the business",0,"numeric"
"1327","in203_13_s10","Household members working for the business",0,"numeric"
"1328","in203_13_s11","Household members working for the business",0,"numeric"
"1329","in203_13_s12","Household members working for the business",0,"numeric"
"1330","in203_13_s13","Household members working for the business",0,"numeric"
"1331","in203_13_s14","Household members working for the business",0,"numeric"
"1332","in203_13_s15","Household members working for the business",0,"numeric"
"1333","in203_13_s16","Household members working for the business",0,"numeric"
"1334","in203_13_s17","Household members working for the business",0,"numeric"
"1335","in203_13_s18","Household members working for the business",0,"numeric"
"1336","in203_13_s19","Household members working for the business",0,"numeric"
"1337","in203_13_s20","Household members working for the business",0,"numeric"
"1338","in203_13_s21","Household members working for the business",0,"numeric"
"1339","in203_13_s22","Household members working for the business",0,"numeric"
"1340","in203_13_s23","Household members working for the business",0,"numeric"
"1341","in203_13_s24","Household members working for the business",0,"numeric"
"1342","in203_13_s25","Household members working for the business",0,"numeric"
"1343","in203_13_s26","Household members working for the business",0,"numeric"
"1344","in203_13_s27","Household members working for the business",0,"numeric"
"1345","in203_13_s28","Household members working for the business",0,"numeric"
"1346","in203_13_s29","Household members working for the business",0,"numeric"
"1347","in203_13_s30","Household members working for the business",0,"numeric"
"1348","in203_13_s31","Household members working for the business",0,"numeric"
"1349","in203_13_s32","Household members working for the business",0,"numeric"
"1350","in203_13_s33","Household members working for the business",0,"numeric"
"1351","in203_13_s34","Household members working for the business",0,"numeric"
"1352","in203_13_s35","Household members working for the business",0,"numeric"
"1353","in203_13_s36","Household members working for the business",0,"numeric"
"1354","in203_13_s37","Household members working for the business",0,"numeric"
"1355","in203_13_s38","Household members working for the business",0,"numeric"
"1356","in203_13_s39","Household members working for the business",0,"numeric"
"1357","in203_13_s40","Household members working for the business",0,"numeric"
"1358","in203_14","Household members working for the business",0,"numeric"
"1359","in203_14_s1","Household members working for the business",0,"numeric"
"1360","in203_14_s2","Household members working for the business",0,"numeric"
"1361","in203_14_s3","Household members working for the business",0,"numeric"
"1362","in203_14_s4","Household members working for the business",0,"numeric"
"1363","in203_14_s5","Household members working for the business",0,"numeric"
"1364","in203_14_s6","Household members working for the business",0,"numeric"
"1365","in203_14_s7","Household members working for the business",0,"numeric"
"1366","in203_14_s8","Household members working for the business",0,"numeric"
"1367","in203_14_s9","Household members working for the business",0,"numeric"
"1368","in203_14_s10","Household members working for the business",0,"numeric"
"1369","in203_14_s11","Household members working for the business",0,"numeric"
"1370","in203_14_s12","Household members working for the business",0,"numeric"
"1371","in203_14_s13","Household members working for the business",0,"numeric"
"1372","in203_14_s14","Household members working for the business",0,"numeric"
"1373","in203_14_s15","Household members working for the business",0,"numeric"
"1374","in203_14_s16","Household members working for the business",0,"numeric"
"1375","in203_14_s17","Household members working for the business",0,"numeric"
"1376","in203_14_s18","Household members working for the business",0,"numeric"
"1377","in203_14_s19","Household members working for the business",0,"numeric"
"1378","in203_14_s20","Household members working for the business",0,"numeric"
"1379","in203_14_s21","Household members working for the business",0,"numeric"
"1380","in203_14_s22","Household members working for the business",0,"numeric"
"1381","in203_14_s23","Household members working for the business",0,"numeric"
