"","var_name","var_desc","var_type","class","var_labels","var_levels"
"914","cv008_33","Whether attended school or not - 33rd  household member ",0,"haven_labelled;vctrs_vctr;double","1 Yes",1
"915","cv008_33","Whether attended school or not - 33rd  household member ",0,"haven_labelled;vctrs_vctr;double","2 No",2
"916","cv008_34","Whether attended school or not - 34th  household member ",0,"haven_labelled;vctrs_vctr;double","1 Yes",1
"917","cv008_34","Whether attended school or not - 34th  household member ",0,"haven_labelled;vctrs_vctr;double","2 No",2
"918","cv008_35","Whether attended school or not - 35th  household member ",0,"haven_labelled;vctrs_vctr;double","1 Yes",1
"919","cv008_35","Whether attended school or not - 35th  household member ",0,"haven_labelled;vctrs_vctr;double","2 No",2
"920","cv009_1","Years of education - 1st  household member",0,"numeric",NA,NA
"921","cv009_2","Years of education - 2nd  household member",0,"numeric",NA,NA
"922","cv009_3","Years of education - 3rd  household member",0,"numeric",NA,NA
"923","cv009_4","Years of education - 4th  household member",0,"numeric",NA,NA
"924","cv009_5","Years of education - 5th  household member",0,"numeric",NA,NA
"925","cv009_6","Years of education - 6th  household member",0,"numeric",NA,NA
"926","cv009_7","Years of education - 7th  household member",0,"numeric",NA,NA
"927","cv009_8","Years of education - 8th  household member",0,"numeric",NA,NA
"928","cv009_9","Years of education - 9th  household member",0,"numeric",NA,NA
"929","cv009_10","Years of education - 10th  household member ",0,"numeric",NA,NA
"930","cv009_11","Years of education - 11th  household member ",0,"numeric",NA,NA
"931","cv009_12","Years of education - 12th  household member ",0,"numeric",NA,NA
"932","cv009_13","Years of education - 13th  household member ",0,"numeric",NA,NA
"933","cv009_14","Years of education - 14th  household member ",0,"numeric",NA,NA
"934","cv009_15","Years of education - 15th  household member ",0,"numeric",NA,NA
"935","cv009_16","Years of education - 16th  household member ",0,"numeric",NA,NA
"936","cv009_17","Years of education - 17th  household member ",0,"numeric",NA,NA
"937","cv009_18","Years of education - 18th  household member ",0,"numeric",NA,NA
"938","cv009_19","Years of education - 19th  household member ",0,"numeric",NA,NA
"939","cv009_20","Years of education - 20th  household member ",0,"numeric",NA,NA
"940","cv009_21","Years of education - 21st  household member ",0,"numeric",NA,NA
"941","cv009_22","Years of education - 22nd  household member ",0,"numeric",NA,NA
"942","cv009_23","Years of education - 23rd  household member ",0,"numeric",NA,NA
"943","cv009_24","Years of education - 24th  household member ",0,"numeric",NA,NA
"944","cv009_25","Years of education - 25th  household member ",0,"numeric",NA,NA
"945","cv009_26","Years of education - 26th  household member ",0,"numeric",NA,NA
"946","cv009_27","Years of education - 27th  household member ",0,"numeric",NA,NA
"947","cv009_28","Years of education - 28th  household member ",0,"numeric",NA,NA
"948","cv009_29","Years of education - 29th  household member ",0,"numeric",NA,NA
"949","cv009_30","Years of education - 30th  household member ",0,"numeric",NA,NA
"950","cv009_31","Years of education - 31st  household member ",0,"numeric",NA,NA
"951","cv009_32","Years of education - 32nd  household member ",0,"numeric",NA,NA
"952","cv009_33","Years of education - 33rd  household member ",0,"numeric",NA,NA
"953","cv009_34","Years of education - 34th  household member ",0,"numeric",NA,NA
"954","cv009_35","Years of education - 35th  household member ",0,"numeric",NA,NA
"955","cv010_1","Highest level of education - 1st  household member",0,"haven_labelled;vctrs_vctr;double","1 Less than Primary school (Standard 1-4)",1
"956","cv010_1","Highest level of education - 1st  household member",0,"haven_labelled;vctrs_vctr;double","2 Primary school completed (Standard 5-7)",2
"957","cv010_1","Highest level of education - 1st  household member",0,"haven_labelled;vctrs_vctr;double","3 Middle school completed (Standard 8- 9)",3
"958","cv010_1","Highest level of education - 1st  household member",0,"haven_labelled;vctrs_vctr;double","4 Secondary school/Matriculation completed",4
"959","cv010_1","Highest level of education - 1st  household member",0,"haven_labelled;vctrs_vctr;double","5 Higher secondary/intermediate/senior secondary completed",5
"960","cv010_1","Highest level of education - 1st  household member",0,"haven_labelled;vctrs_vctr;double","6 Diploma and certificate holders",6
"961","cv010_1","Highest level of education - 1st  household member",0,"haven_labelled;vctrs_vctr;double","7 Graduate degree (B.A., B.Sc., B. Com.) completed",7
"962","cv010_1","Highest level of education - 1st  household member",0,"haven_labelled;vctrs_vctr;double","8 Post-graduate degree or (M.A., M.Sc., M. Com.) above (M.Phil, Ph.D., Post-Doc) completed",8
"963","cv010_1","Highest level of education - 1st  household member",0,"haven_labelled;vctrs_vctr;double","9 Professional course/degree (B.Ed, BE, B.Tech, MBBS, BHMS, BAMS, B.Pharm, BCS, BCA, BBA, LLB) (BVSc., B. Arch, M.Ed, ME, M.Tech, MD, M.Pharm, MCS, MCA, MBA,LLM, MVSc., M. Arch, MS, CA, CS, CWA) completed",9
"964","cv010_2","Highest level of education - 2nd  household member",0,"haven_labelled;vctrs_vctr;double","1 Less than Primary school (Standard 1-4)",1
"965","cv010_2","Highest level of education - 2nd  household member",0,"haven_labelled;vctrs_vctr;double","2 Primary school completed (Standard 5-7)",2
"966","cv010_2","Highest level of education - 2nd  household member",0,"haven_labelled;vctrs_vctr;double","3 Middle school completed (Standard 8- 9)",3
"967","cv010_2","Highest level of education - 2nd  household member",0,"haven_labelled;vctrs_vctr;double","4 Secondary school/Matriculation completed",4
"968","cv010_2","Highest level of education - 2nd  household member",0,"haven_labelled;vctrs_vctr;double","5 Higher secondary/intermediate/senior secondary completed",5
"969","cv010_2","Highest level of education - 2nd  household member",0,"haven_labelled;vctrs_vctr;double","6 Diploma and certificate holders",6
"970","cv010_2","Highest level of education - 2nd  household member",0,"haven_labelled;vctrs_vctr;double","7 Graduate degree (B.A., B.Sc., B. Com.) completed",7
"971","cv010_2","Highest level of education - 2nd  household member",0,"haven_labelled;vctrs_vctr;double","8 Post-graduate degree or (M.A., M.Sc., M. Com.) above (M.Phil, Ph.D., Post-Doc) completed",8
"972","cv010_2","Highest level of education - 2nd  household member",0,"haven_labelled;vctrs_vctr;double","9 Professional course/degree (B.Ed, BE, B.Tech, MBBS, BHMS, BAMS, B.Pharm, BCS, BCA, BBA, LLB) (BVSc., B. Arch, M.Ed, ME, M.Tech, MD, M.Pharm, MCS, MCA, MBA,LLM, MVSc., M. Arch, MS, CA, CS, CWA) completed",9
"973","cv010_3","Highest level of education - 3rd  household member",0,"haven_labelled;vctrs_vctr;double","1 Less than Primary school (Standard 1-4)",1
"974","cv010_3","Highest level of education - 3rd  household member",0,"haven_labelled;vctrs_vctr;double","2 Primary school completed (Standard 5-7)",2
"975","cv010_3","Highest level of education - 3rd  household member",0,"haven_labelled;vctrs_vctr;double","3 Middle school completed (Standard 8- 9)",3
"976","cv010_3","Highest level of education - 3rd  household member",0,"haven_labelled;vctrs_vctr;double","4 Secondary school/Matriculation completed",4
"977","cv010_3","Highest level of education - 3rd  household member",0,"haven_labelled;vctrs_vctr;double","5 Higher secondary/intermediate/senior secondary completed",5
"978","cv010_3","Highest level of education - 3rd  household member",0,"haven_labelled;vctrs_vctr;double","6 Diploma and certificate holders",6
"979","cv010_3","Highest level of education - 3rd  household member",0,"haven_labelled;vctrs_vctr;double","7 Graduate degree (B.A., B.Sc., B. Com.) completed",7
"980","cv010_3","Highest level of education - 3rd  household member",0,"haven_labelled;vctrs_vctr;double","8 Post-graduate degree or (M.A., M.Sc., M. Com.) above (M.Phil, Ph.D., Post-Doc) completed",8
"981","cv010_3","Highest level of education - 3rd  household member",0,"haven_labelled;vctrs_vctr;double","9 Professional course/degree (B.Ed, BE, B.Tech, MBBS, BHMS, BAMS, B.Pharm, BCS, BCA, BBA, LLB) (BVSc., B. Arch, M.Ed, ME, M.Tech, MD, M.Pharm, MCS, MCA, MBA,LLM, MVSc., M. Arch, MS, CA, CS, CWA) completed",9
"982","cv010_4","Highest level of education - 4th  household member",0,"haven_labelled;vctrs_vctr;double","1 Less than Primary school (Standard 1-4)",1
"983","cv010_4","Highest level of education - 4th  household member",0,"haven_labelled;vctrs_vctr;double","2 Primary school completed (Standard 5-7)",2
"984","cv010_4","Highest level of education - 4th  household member",0,"haven_labelled;vctrs_vctr;double","3 Middle school completed (Standard 8- 9)",3
"985","cv010_4","Highest level of education - 4th  household member",0,"haven_labelled;vctrs_vctr;double","4 Secondary school/Matriculation completed",4
"986","cv010_4","Highest level of education - 4th  household member",0,"haven_labelled;vctrs_vctr;double","5 Higher secondary/intermediate/senior secondary completed",5
"987","cv010_4","Highest level of education - 4th  household member",0,"haven_labelled;vctrs_vctr;double","6 Diploma and certificate holders",6
"988","cv010_4","Highest level of education - 4th  household member",0,"haven_labelled;vctrs_vctr;double","7 Graduate degree (B.A., B.Sc., B. Com.) completed",7
"989","cv010_4","Highest level of education - 4th  household member",0,"haven_labelled;vctrs_vctr;double","8 Post-graduate degree or (M.A., M.Sc., M. Com.) above (M.Phil, Ph.D., Post-Doc) completed",8
"990","cv010_4","Highest level of education - 4th  household member",0,"haven_labelled;vctrs_vctr;double","9 Professional course/degree (B.Ed, BE, B.Tech, MBBS, BHMS, BAMS, B.Pharm, BCS, BCA, BBA, LLB) (BVSc., B. Arch, M.Ed, ME, M.Tech, MD, M.Pharm, MCS, MCA, MBA,LLM, MVSc., M. Arch, MS, CA, CS, CWA) completed",9
"991","cv010_5","Highest level of education - 5th  household member",0,"haven_labelled;vctrs_vctr;double","1 Less than Primary school (Standard 1-4)",1
"992","cv010_5","Highest level of education - 5th  household member",0,"haven_labelled;vctrs_vctr;double","2 Primary school completed (Standard 5-7)",2
"993","cv010_5","Highest level of education - 5th  household member",0,"haven_labelled;vctrs_vctr;double","3 Middle school completed (Standard 8- 9)",3
"994","cv010_5","Highest level of education - 5th  household member",0,"haven_labelled;vctrs_vctr;double","4 Secondary school/Matriculation completed",4
"995","cv010_5","Highest level of education - 5th  household member",0,"haven_labelled;vctrs_vctr;double","5 Higher secondary/intermediate/senior secondary completed",5
"996","cv010_5","Highest level of education - 5th  household member",0,"haven_labelled;vctrs_vctr;double","6 Diploma and certificate holders",6
"997","cv010_5","Highest level of education - 5th  household member",0,"haven_labelled;vctrs_vctr;double","7 Graduate degree (B.A., B.Sc., B. Com.) completed",7
"998","cv010_5","Highest level of education - 5th  household member",0,"haven_labelled;vctrs_vctr;double","8 Post-graduate degree or (M.A., M.Sc., M. Com.) above (M.Phil, Ph.D., Post-Doc) completed",8
"999","cv010_5","Highest level of education - 5th  household member",0,"haven_labelled;vctrs_vctr;double","9 Professional course/degree (B.Ed, BE, B.Tech, MBBS, BHMS, BAMS, B.Pharm, BCS, BCA, BBA, LLB) (BVSc., B. Arch, M.Ed, ME, M.Tech, MD, M.Pharm, MCS, MCA, MBA,LLM, MVSc., M. Arch, MS, CA, CS, CWA) completed",9
"1000","cv010_6","Highest level of education - 6th  household member",0,"haven_labelled;vctrs_vctr;double","1 Less than Primary school (Standard 1-4)",1
"1001","cv010_6","Highest level of education - 6th  household member",0,"haven_labelled;vctrs_vctr;double","2 Primary school completed (Standard 5-7)",2
"1002","cv010_6","Highest level of education - 6th  household member",0,"haven_labelled;vctrs_vctr;double","3 Middle school completed (Standard 8- 9)",3
"1003","cv010_6","Highest level of education - 6th  household member",0,"haven_labelled;vctrs_vctr;double","4 Secondary school/Matriculation completed",4
"1004","cv010_6","Highest level of education - 6th  household member",0,"haven_labelled;vctrs_vctr;double","5 Higher secondary/intermediate/senior secondary completed",5
"1005","cv010_6","Highest level of education - 6th  household member",0,"haven_labelled;vctrs_vctr;double","6 Diploma and certificate holders",6
"1006","cv010_6","Highest level of education - 6th  household member",0,"haven_labelled;vctrs_vctr;double","7 Graduate degree (B.A., B.Sc., B. Com.) completed",7
"1007","cv010_6","Highest level of education - 6th  household member",0,"haven_labelled;vctrs_vctr;double","8 Post-graduate degree or (M.A., M.Sc., M. Com.) above (M.Phil, Ph.D., Post-Doc) completed",8
"1008","cv010_6","Highest level of education - 6th  household member",0,"haven_labelled;vctrs_vctr;double","9 Professional course/degree (B.Ed, BE, B.Tech, MBBS, BHMS, BAMS, B.Pharm, BCS, BCA, BBA, LLB) (BVSc., B. Arch, M.Ed, ME, M.Tech, MD, M.Pharm, MCS, MCA, MBA,LLM, MVSc., M. Arch, MS, CA, CS, CWA) completed",9
"1009","cv010_7","Highest level of education - 7th  household member",0,"haven_labelled;vctrs_vctr;double","1 Less than Primary school (Standard 1-4)",1
"1010","cv010_7","Highest level of education - 7th  household member",0,"haven_labelled;vctrs_vctr;double","2 Primary school completed (Standard 5-7)",2
"1011","cv010_7","Highest level of education - 7th  household member",0,"haven_labelled;vctrs_vctr;double","3 Middle school completed (Standard 8- 9)",3
"1012","cv010_7","Highest level of education - 7th  household member",0,"haven_labelled;vctrs_vctr;double","4 Secondary school/Matriculation completed",4
